long,lat,alt,model,reg_city,reg_state,mph,Label
-117.945,34.6941,23500,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-118.366,34.3112,31750,737-73V,SALT LAKE CITY,UTAH,523,risk
-118.736,34.8167,40675,737-7H4,DALLAS,TEXAS,511,highest risk
-118.273,34.732,28650,CL-600-2B19,ST GEORGE,UTAH,513,risk
-117.924,34.4055,34725,737-8H4,DALLAS,TEXAS,529,risk
-118.295,34.6737,10950,SR22,SAN LUIS OBISPO,CALIFORNIA,460,moderate
-118.095,34.4862,17250,G-V,BEVERLY HILLS,CALIFORNIA,371,safe
-118.535,34.5858,26300,510,RIVERSIDE,CALIFORNIA,311,moderate
-117.376,34.5657,26550,737-932ER,SALT LAKE CITY,UTAH,539,risk
-117.828,34.3748,45600,BD-100-1A10,CLEVELAND,OHIO,518,highest risk
-117.894,34.526,19375,HA-420,OKLAHOMA CITY,OKLAHOMA,391,safe
-118.267,34.473,19925,750,SOUTH PALM BEACH,FLORIDA,373,safe
-118.055,34.6296,28700,ERJ 170-200 LR,ST GEORGE,UTAH,477,moderate
-118.157,34.638,18675,EMB-135LR,SAN FRANCISCO,CALIFORNIA,405,moderate
-118.471,34.5525,28100,767-223,WILMINGTON,OHIO,509,risk
-117.995,34.6226,34775,737-8H4,DALLAS,TEXAS,529,risk
-118.309,34.4036,24175,737-7H4,DALLAS,TEXAS,502,risk
-117.801,34.7019,27575,BD-100-1A10,HAWTHORNE,CALIFORNIA,470,moderate
-118.08,34.5256,7300,182T,MAXWELL AFB,ALABAMA,460,moderate
-118.2,34.3818,35850,A320-232,CHICAGO,ILLINOIS,509,risk
-118.314,34.5224,40725,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,513,highest risk
-117.56,34.3101,35700,EMB-135LR,DALLAS,TEXAS,460,risk
-118.654,34.5345,32625,400A,SANTA ANA,CALIFORNIA,442,risk
-117.662,34.3737,24675,CL-600-2C10,ST GEORGE,UTAH,479,moderate
-118.048,34.56,41625,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,506,highest risk
-117.829,34.3767,36500,HAWKER 800XP,FORT PIERCE,FLORIDA,460,risk
-117.907,34.5312,23225,737-790,SEATTLE,WASHINGTON,453,moderate
-118.306,34.1734,37725,737-832,ATLANTA,GEORGIA,460,risk
-117.808,34.6089,20575,,,,315,moderate
-117.805,34.2871,21950,737-8H4,DALLAS,TEXAS,460,moderate
-118.707,34.4865,21200,737-7Q8,WILMINGTON,DELAWARE,460,moderate
-118.503,34.666,35775,CL-600-2C10,ST GEORGE,UTAH,527,risk
-117.802,34.549,37650,525C,SALEM,OREGON,500,risk
-117.964,34.5672,30625,700,COLUMBUS,OHIO,566,risk
-117.985,34.4901,18550,737-752,DALLAS,TEXAS,458,moderate
-118.189,34.7918,14500,SR22T,BAKERSFIELD,CALIFORNIA,460,moderate
-118.692,34.4487,24525,SF50,LOS GATOS,CALIFORNIA,460,moderate
-118.065,34.5481,4600,407,WILMINGTON,DELAWARE,460,moderate
-118.359,34.5658,8100,737-7H4,DALLAS,TEXAS,320,safe
-118.651,35.2098,36725,G-V,NORTH SALT LAKE,UTAH,460,risk
-118.452,34.7271,24550,A321-253NX,SALT LAKE CITY,UTAH,548,risk
-118.045,34.4825,8900,T206H,MEDFORD,OREGON,184,safe
-118.106,34.787,13125,A36,GARDNERVILLE,NEVADA,244,safe
-117.523,34.6078,34775,737-8,DALLAS,TEXAS,460,risk
-118.296,34.7116,41700,BD-100-1A10,BAKERSFIELD,CALIFORNIA,527,highest risk
-117.973,34.5512,34775,737-8,SALT LAKE CITY,UTAH,529,risk
-117.404,34.5443,26200,A350-941,ATLANTA,GEORGIA,518,risk
-118.13,34.6673,9375,172S,PHOENIX,ARIZONA,460,moderate
-117.719,34.4737,14775,737-71B,WILMINGTON,DELAWARE,414,moderate
-118.044,34.6477,3000,,,,460,moderate
-118.248,34.5475,18250,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.428,34.605,27475,PA46-500TP,SAN JOSE,CALIFORNIA,460,moderate
-118.092,34.6797,12450,F33A,CRYSTAL BAY,NEVADA,460,moderate
-118.611,34.3826,38850,A330-243,SALT LAKE CITY,UTAH,532,risk
-118.368,34.7983,28600,CL-600-2B19,ST GEORGE,UTAH,513,risk
-117.522,34.3016,35825,ERJ 170-200 LR,ST GEORGE,UTAH,460,risk
-118.756,34.8043,36750,A320-251N,SALT LAKE CITY,UTAH,488,risk
-118.768,34.9739,28600,ERJ 170-200 LR,ST GEORGE,UTAH,527,risk
-118.175,34.584,7675,T206H,MEDFORD,OREGON,157,safe
-118.323,34.4752,20575,EMB-505,NEWPORT BEACH,CALIFORNIA,421,moderate
-118.212,34.5986,9000,737-7H4,DALLAS,TEXAS,329,safe
-117.841,34.6884,40725,787-8,CHICAGO,ILLINOIS,548,highest risk
-118.667,34.7081,36725,A320-214,SALT LAKE CITY,UTAH,460,risk
-118.097,34.6293,34750,737-8,DALLAS,TEXAS,532,risk
-117.447,34.4967,25225,ERJ 170-200 LR,ST GEORGE,UTAH,460,moderate
-118.196,34.687,28025,680A,ALBUQUERQUE,NEW MEXICO,523,risk
-119.118,35.0502,38650,737-7H4,WILMINGTON,DELAWARE,511,risk
-118.329,34.6891,7850,T206H,MEDFORD,OREGON,154,safe
-118.51,34.4534,20425,BD-100-1A10,STOCKTON,CALIFORNIA,460,moderate
-117.806,34.2863,20725,A321-231,FORT WORTH,TEXAS,460,moderate
-118.292,34.5038,17950,SF50,WOODY CREEK,COLORADO,253,safe
-117.945,34.5587,12475,B36TC,REDLANDS,CALIFORNIA,460,moderate
-117.878,34.6157,14025,750,SALT LAKE CITY,UTAH,460,moderate
-118.607,34.6527,31700,A320-214,LAS VEGAS,NEVADA,460,risk
-118.383,34.5902,24000,737-990ER,SEATTLE,WASHINGTON,502,risk
-117.991,34.5765,7600,T206H,MEDFORD,OREGON,147,safe
-117.628,34.6564,36700,ERJ 170-200 LR,FORT WORTH,TEXAS,460,risk
-118.004,34.479,34750,ERJ 170-200 LR,ST GEORGE,UTAH,520,risk
-117.747,34.554,17575,C90GT,BEAUMONT,CALIFORNIA,460,moderate
-118.194,34.4558,21600,700,COLUMBUS,OHIO,472,moderate
-118.624,34.5363,38775,737-7H4,DALLAS,TEXAS,460,risk
-118.457,34.6263,27025,ERJ 170-200 LR,SAINT GEORGE,UTAH,481,moderate
-118.17,34.6078,9025,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.136,34.683,43550,525B,SIGNAL HILL,CALIFORNIA,435,highest risk
-118.723,34.9431,34050,ERJ 170-200 LR,FORT WORTH,TEXAS,504,risk
-118.152,34.6104,7625,T206H,MEDFORD,OREGON,460,moderate
-117.973,34.6889,6300,A36TC,WILMINGTON,DELAWARE,460,moderate
-118.209,34.4001,27575,737-800,DALLAS,TEXAS,536,risk
-118.007,34.6853,19375,EMB-550,VERNON,CALIFORNIA,428,moderate
-117.777,34.6061,39650,737-790,SEATTLE,WASHINGTON,502,risk
-118.582,34.7898,34600,737-832,ATLANTA,GEORGIA,527,risk
-117.349,34.555,25800,CL-600-2C10,ST GEORGE,UTAH,488,moderate
-118.016,34.6289,16575,200,SAN DIEGO,CALIFORNIA,460,moderate
-118.385,34.5363,35700,A320-232,CHICAGO,ILLINOIS,511,risk
-118.079,34.621,13100,MYSTERE FALCON 900,RANCHO CUCAMONGA,CALIFORNIA,460,moderate
-117.878,34.7257,8325,206,HENDERSON,NEVADA,460,moderate
-118.257,34.5884,8675,BD-100-1A10,NORTH SALT LAKE,UTAH,315,safe
-118.201,34.5499,40700,BD-100-1A10,COLUMBUS,OHIO,532,highest risk
-117.841,34.5863,22025,EMB-135ER,DALLAS,TEXAS,460,moderate
-118.339,34.5651,8025,560XL,NEW YORK,NEW YORK,460,moderate
-117.905,34.6178,40650,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,534,highest risk
-118.696,34.6735,34250,ERJ 170-200 LR,SAINT GEORGE,UTAH,460,risk
-118.534,34.4948,39700,737-7H4,DALLAS,TEXAS,516,risk
-118.63,34.6953,37700,737-9,SEATAC,WASHINGTON,495,risk
-118.131,34.6292,7575,T206H,MEDFORD,OREGON,460,moderate
-118.197,34.9284,63150,ER-2,EDWARDS,CALIFORNIA,460,highest risk
-118.365,34.6845,35975,680A,ALBUQUERQUE,NEW MEXICO,504,risk
-117.872,34.5812,36675,737-8H4,DALLAS,TEXAS,525,risk
-118.653,34.5403,30625,A320-214,SALT LAKE CITY,UTAH,460,risk
-117.538,34.4425,25475,737-932ER,ATLANTA,GEORGIA,460,moderate
-118.219,34.7385,22850,737-7H4,DALLAS,TEXAS,458,moderate
-118.037,34.6292,26550,A321-231,SALT LAKE CITY,UTAH,536,risk
-118.281,34.4194,20500,45,LADERA RANCH,CALIFORNIA,483,moderate
-118.033,34.69,9375,MX-7-180B,KINGSVILLE,MARYLAND,239,safe
-118.147,34.6339,7550,T206H,MEDFORD,OREGON,147,safe
-118.254,34.6621,4675,172L,PACOIMA,CALIFORNIA,460,moderate
-118.2,34.5959,19375,560XL,OKLAHOMA CITY,OKLAHOMA,460,moderate
-117.942,34.6012,32650,737-8H4,DALLAS,TEXAS,534,risk
-118.505,34.5966,27050,A300 F4-622R,LOUISVILLE,KENTUCKY,552,risk
-118.288,34.5763,8750,750,FORT WORTH,TEXAS,325,safe
-118.025,34.5819,20400,ERJ 170-200 LR,ST GEORGE,UTAH,419,moderate
-117.919,34.3971,37675,737-800,FORT WORTH,TEXAS,516,risk
-118.083,34.6511,34700,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,532,risk
-118.084,34.6318,2700,MX-7-180B,KINGSVILLE,MARYLAND,460,moderate
-118.22,34.6386,7575,T206H,MEDFORD,OREGON,460,moderate
-118.137,34.6722,34575,ERJ 170-200 LR,FORT WORTH,TEXAS,506,risk
-117.952,34.5986,31700,ERJ 170-200 LR,FORT WORTH,TEXAS,516,risk
-117.752,34.6655,29725,ERJ 170-200 LR,ST GEORGE,UTAH,451,moderate
-118.4,34.8647,34650,737-900ER,SEATTLE,WASHINGTON,520,risk
-118.063,34.644,7550,T206H,MEDFORD,OREGON,152,safe
-118.47,34.4983,38650,737-7H4,DALLAS,TEXAS,518,risk
-118.033,34.6216,11550,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.26,34.6925,9325,A36TC,OAKDALE,CALIFORNIA,460,moderate
-118.195,34.6003,21975,737-7H4,DALLAS,TEXAS,458,moderate
-117.966,34.6924,21775,EA500,SHERIDAN,WYOMING,274,moderate
-118.538,34.6476,32875,767-300F,LOUISVILLE,KENTUCKY,548,risk
-118.556,34.5243,37600,737-890,SALT LAKE CITY,UTAH,513,risk
-117.823,34.5211,17875,A320-251N,SALT LAKE CITY,UTAH,483,moderate
-118.329,34.5081,28300,MYSTERE-FALCON 50,COON RAPIDS,MINNESOTA,543,risk
-117.859,34.6422,11525,F33A,CEDAR CITY,UTAH,460,moderate
-118.312,34.6402,7525,T206H,MEDFORD,OREGON,460,moderate
-117.617,34.6801,43525,525C,SALINAS,CALIFORNIA,460,highest risk
-118.276,34.3743,26975,737-7H4,DALLAS,TEXAS,502,risk
-118.065,34.5156,22700,BD-100-1A10,NORTH SALT LAKE,UTAH,412,moderate
-117.989,34.6202,12050,A320-232,CHICAGO,ILLINOIS,460,moderate
-118.111,34.6664,38650,737-8H4,DALLAS,TEXAS,518,risk
-118.044,34.5807,36675,EMB-135LR,DALLAS,TEXAS,460,risk
-118.415,34.6628,16575,B200,VISALIA,CALIFORNIA,315,safe
-118.342,34.8446,13925,A319-112,SALT LAKE CITY,UTAH,410,moderate
-117.8,34.473,11400,A36,SCOTTSDALE,ARIZONA,460,moderate
-117.966,34.655,7550,T206H,MEDFORD,OREGON,150,safe
-118.268,34.5145,18250,A320-232,SALT LAKE CITY,UTAH,421,moderate
-118.099,34.5195,21250,737-7H4,DALLAS,TEXAS,447,moderate
-118.164,34.54,9475,M20J,SANTA PAULA,CALIFORNIA,460,moderate
-118.134,34.6797,15975,680A,OKLAHOMA CITY,OKLAHOMA,428,moderate
-118.192,34.6931,36625,ERJ 170-200 LR,FORT WORTH,TEXAS,502,risk
-118.333,34.5705,8200,737-7H4,DALLAS,TEXAS,322,safe
-118.589,34.8058,22450,PA 46-350P,FLORENCE,OREGON,221,moderate
-118.33,34.4239,15675,560XL,NEW YORK,NEW YORK,460,moderate
-117.879,34.651,13925,G-IV,HOUSTON,TEXAS,460,moderate
-118.202,34.7369,9350,SR22T,MORGAN HILL,CALIFORNIA,460,moderate
-118.164,34.575,39575,737-7H4,DALLAS,TEXAS,504,risk
-118.371,34.635,33650,CL-600-2B19,ST GEORGE,UTAH,495,risk
-117.852,34.6989,23450,GVI (G650ER),NORTH SALT LAKE,UTAH,518,risk
-118.281,34.7905,38625,A320-251N,WILMINGTON,DELAWARE,509,risk
-119.139,35.0796,36600,737-7H4,DALLAS,TEXAS,525,risk
-118.554,34.9698,29100,767-36N,PURCHASE,NEW YORK,516,risk
-118.446,34.8437,21350,TBM 700,HEBER,CALIFORNIA,338,moderate
-117.657,34.5517,38675,560,PORTLAND,OREGON,410,risk
-118.03,34.6791,11450,F33A,BANDON,OREGON,460,moderate
-118.287,34.748,35950,A319-131,CHICAGO,ILLINOIS,502,risk
-118.587,34.9937,22425,737-823,WILMINGTON,DELAWARE,516,risk
-117.517,34.3005,37750,ERJ 170-200 LR,FORT WORTH,TEXAS,500,risk
-118.233,34.3694,22600,737-7H4,DALLAS,TEXAS,460,moderate
-118.648,34.5115,30600,CL-600-2B16,DOVER,DELAWARE,536,risk
-118.363,34.6715,33650,ERJ 170-200 LR,ST GEORGE,UTAH,488,risk
-118.408,34.836,30875,737-8H4,DALLAS,TEXAS,516,risk
-118.867,34.8732,36600,737-7H4,DALLAS,TEXAS,516,risk
-118.048,34.5943,22175,BD-500-1A10,SALT LAKE CITY,UTAH,481,moderate
-118.479,34.7126,34675,ERJ 170-200 LR,ST GEORGE,UTAH,509,risk
-118.043,34.6269,40575,560XL,OKLAHOMA CITY,OKLAHOMA,460,highest risk
-117.703,34.5482,33250,737-824,CHICAGO,ILLINOIS,504,risk
-118.588,34.9937,40600,560,PORTLAND,OREGON,472,highest risk
-117.964,34.6332,12950,BD-100-1A10,WILMINGTON,DELAWARE,424,moderate
-117.579,34.5255,30575,737-823,SALT LAKE CITY,UTAH,516,risk
-118.504,34.5586,22425,B300,SHELTON,CONNECTICUT,320,moderate
-118.641,34.8615,30525,737-890,SEATTLE,WASHINGTON,488,risk
-118.562,34.8202,36700,A320-233,SALT LAKE CITY,UTAH,513,risk
-118.271,34.4717,41625,60,LEESBURG,VIRGINIA,460,highest risk
-118.071,34.7448,4825,,,,205,safe
-118.355,34.4383,15850,ERJ 170-200 LR,ST GEORGE,UTAH,396,safe
-118.282,34.4494,17100,737-823,SALT LAKE CITY,UTAH,440,moderate
-118.392,34.6942,39550,737-7H4,DALLAS,TEXAS,502,risk
-117.899,34.5968,28600,ERJ 170-200 LR,ST GEORGE,UTAH,474,moderate
-118.175,34.6843,34575,737-824,CHICAGO,ILLINOIS,534,risk
-118.107,34.6602,7875,PA-28-180,BEVERLY HILLS,CALIFORNIA,460,moderate
-117.897,34.7006,4850,,,,196,safe
-118.68,34.7791,35600,A319-131,SALT LAKE CITY,UTAH,518,risk
-118.227,34.5681,21975,ERJ 190-100 ECJ,ATLANTA,GEORGIA,447,moderate
-118.366,34.6732,35625,A320-251N,SALT LAKE CITY,UTAH,516,risk
-118.163,34.6095,11000,GIV-X (G450),CLEVELAND,OHIO,366,safe
-117.893,34.6315,23550,560,VAN NUYS,CALIFORNIA,460,moderate
-118.262,34.6297,6375,172L,PACOIMA,CALIFORNIA,460,moderate
-117.77,34.6263,37675,737-8,DALLAS,TEXAS,518,risk
-118.444,34.6003,10500,T240,SANTA FE SPRINGS,CALIFORNIA,216,safe
-118.029,34.6015,3525,,,,460,moderate
-118.332,34.8209,25225,A319-112,SALT LAKE CITY,UTAH,479,moderate
-118.273,34.5807,9100,BD-100-1A10,CLEVELAND,OHIO,460,moderate
-117.945,34.5853,23425,BD-700-1A10,BOZEMAN,MONTANA,490,moderate
-118.68,34.6371,25525,A320-251N,SALT LAKE CITY,UTAH,460,moderate
-118.087,34.4577,43075,BD-100-1A10,CLEVELAND,OHIO,502,highest risk
-118.597,34.886,36600,A320-212,ATLANTA,GEORGIA,513,risk
-117.968,34.5456,27100,525C,LUBBOCK,TEXAS,472,moderate
-117.756,34.4907,16425,767-300F,LOUISVILLE,KENTUCKY,389,safe
-118.264,34.7343,23950,ERJ 170-200 LR,ST GEORGE,UTAH,458,moderate
-118.24,34.6814,3050,K-1200,SANDPOINT,IDAHO,460,moderate
-117.91,34.4139,37700,737-8,WILMINGTON,DELAWARE,518,risk
-117.793,34.481,24375,PA46-500TP,S SAN FRAN,CALIFORNIA,460,moderate
-118.093,34.5927,10475,E-55,RANCHO MIRAGE,CALIFORNIA,460,moderate
-117.884,34.606,11325,F-1 ROCKET,MENIFEE,CALIFORNIA,460,moderate
-118.274,34.6308,36675,CL-600-2D24,PHOENIX,ARIZONA,532,risk
-118.354,34.5663,8000,757-24APF,LOUISVILLE,KENTUCKY,306,safe
-117.712,34.6804,28575,SF50,SAN CLEMENTE,CALIFORNIA,359,moderate
-117.929,34.728,4875,,,,460,moderate
-117.908,34.5981,40500,737-7BD,DALLAS,TEXAS,513,highest risk
-118.258,34.7653,24400,737-7H4,DALLAS,TEXAS,451,moderate
-117.933,34.6932,20375,737-7H4,DALLAS,TEXAS,490,moderate
-117.84,34.6999,21850,EMB-145LR,DALLAS,TEXAS,460,moderate
-117.902,34.5289,21050,ERJ 170-200 LR,SEATTLE,WASHINGTON,437,moderate
-118.267,34.7938,38575,EMB-505,OKLAHOMA CITY,OKLAHOMA,500,risk
-117.854,34.6868,17150,M20V,MEDINA,WASHINGTON,460,moderate
-118.104,34.6309,2900,,,,460,moderate
-118.204,34.5439,22700,680A,COLUMBUS,OHIO,428,moderate
-118.057,34.5522,29800,737-8H4,DALLAS,TEXAS,509,risk
-118.052,34.6331,11700,BD-100-1A10,OXFORD,MISSISSIPPI,361,safe
-118.507,34.457,38900,737-7H4,DALLAS,TEXAS,509,risk
-118.236,34.5931,9775,FALCON 2000EX,SANTA MONICA,CALIFORNIA,357,safe
-118.536,34.6027,20400,C90,CHOWCHILLA,CALIFORNIA,460,moderate
-117.722,34.6621,23425,CL-600-2B19,SALEM,OREGON,474,moderate
-118.627,34.9076,38500,737-890,SALT LAKE CITY,UTAH,511,risk
-118.761,34.5491,29500,737-7H4,DALLAS,TEXAS,460,moderate
-117.895,34.6503,35675,ERJ 170-200 LR,FORT WORTH,TEXAS,504,risk
-118.176,34.6774,23075,525A,SEATTLE,WASHINGTON,444,moderate
-118.356,34.5663,7975,700,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.154,34.7076,14575,PC-12/47E,SACRAMENTO,CALIFORNIA,304,safe
-118.059,34.5206,7450,429,PORTLAND,OREGON,460,moderate
-118.237,34.6232,7875,B300C,HILL AFB,UTAH,299,safe
-118.027,34.5986,3975,,,,460,moderate
-117.911,34.6489,34575,CL-600-2D24,PHOENIX,ARIZONA,532,risk
-117.366,34.5953,34375,525B,RANCHO CUCAMONGA,CALIFORNIA,467,risk
-118.355,34.5665,7950,680A,KENNESAW,GEORGIA,460,moderate
-117.613,34.68,37600,737-8H4,DALLAS,TEXAS,518,risk
-117.664,34.512,31600,SF50,LOS GATOS,CALIFORNIA,361,risk
-117.683,34.3555,23425,A321-231,FORT WORTH,TEXAS,460,moderate
-118.151,34.6391,2875,S-70I,LOS ANGELES,CALIFORNIA,460,moderate
-118.137,34.679,41500,G-IV,KINSTON,NORTH CAROLINA,509,highest risk
-118.107,34.6216,10675,737-7H4,DALLAS,TEXAS,387,safe
-118.221,34.6705,24775,525,LAS VEGAS,NEVADA,391,moderate
-117.806,34.4897,22850,737-9,SEATTLE,WASHINGTON,453,moderate
-118.522,34.4645,28900,525B,RANCHO CUCAMONGA,CALIFORNIA,474,moderate
-117.936,34.7112,4875,,,,212,safe
-117.526,34.636,26475,A319-112,WILMINGTON,DELAWARE,460,moderate
-118.61,34.785,38550,FALCON 900 EX,WILMINGTON,DELAWARE,532,risk
-117.907,34.4441,25175,737-7H4,DALLAS,TEXAS,470,moderate
-118.016,34.6102,18225,PC-12/47E,MODESTO,CALIFORNIA,327,safe
-118.548,34.5729,38650,525C,SALINAS,CALIFORNIA,497,risk
-118.4,34.8894,19000,ERJ 170-200 LR,FORT WORTH,TEXAS,440,moderate
-118.127,34.6659,4875,,,,191,safe
-118.402,34.4953,23600,737-8,DALLAS,TEXAS,467,moderate
-117.98,34.5676,21775,A319-132,SALT LAKE CITY,UTAH,474,moderate
-117.928,34.5716,32625,ERJ 170-200 LR,ST GEORGE,UTAH,495,risk
-118.705,34.5872,38550,737-79L,WILMINGTON,DELAWARE,513,risk
-118.143,34.6139,10950,BD-500-1A10,ATLANTA,GEORGIA,460,moderate
-118.249,34.7596,40775,BD-100-1A10,MISSOULA,MONTANA,516,highest risk
-117.772,34.6636,15400,G-IV,FORT LAUDERDALE,FLORIDA,433,moderate
-118.189,34.499,34600,560XL,DALLAS,TEXAS,435,risk
-117.745,34.7057,27650,G-IV,NORTH SALT LAKE,UTAH,520,risk
-118.584,34.9922,28475,CL-600-2B16,FARMINGDALE,NEW YORK,548,risk
-117.84,34.5645,34875,ERJ 170-200 LR,SEATTLE,WASHINGTON,490,risk
-118.52,34.8694,27600,B300,RENO,NEVADA,460,moderate
-118.073,34.6777,24025,650,NEWPORT BEACH,CALIFORNIA,460,moderate
-118.638,34.4713,35650,737-832,ATLANTA,GEORGIA,527,risk
-118.1,34.4775,29600,737-7H4,DALLAS,TEXAS,500,moderate
-118.135,34.5008,34600,737-76N,DALLAS,TEXAS,460,risk
-117.37,34.5426,27250,CL-600-2C10,ST GEORGE,UTAH,497,moderate
-118.221,34.7066,43475,45,NEWARK,DELAWARE,502,highest risk
-118.422,34.8011,34575,737-924ER,CHICAGO,ILLINOIS,536,risk
-117.678,34.4539,16800,BD-500-1A11,ATLANTA,GEORGIA,419,moderate
-118.418,34.8624,25875,TBM 700,HELENA,MONTANA,281,moderate
-117.805,34.5534,25025,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.231,34.7104,32550,737-924ER,CHICAGO,ILLINOIS,529,risk
-118.805,34.9812,40550,ERJ 170-200 LR,SEATTLE,WASHINGTON,460,highest risk
-118.412,34.4022,22425,B300,IRVINE,CALIFORNIA,460,moderate
-118.208,34.5994,22950,G-IV,SCOTTSDALE,ARIZONA,477,moderate
-118.188,34.4975,13000,B300,NEW YORK,NEW YORK,285,safe
-118.462,34.4866,13025,B300,SHELTON,CONNECTICUT,460,moderate
-118.533,34.3275,33650,ERJ 170-200 LR,SAINT GEORGE,UTAH,460,risk
-118.136,34.6657,32575,A319-131,CHICAGO,ILLINOIS,523,risk
-118.241,34.7162,36600,EMB-145XR,COLUMBUS,OHIO,513,risk
-117.553,34.606,38975,560XL,OKLAHOMA CITY,OKLAHOMA,460,risk
-118.193,34.7573,10425,58P,BAKERSFIELD,CALIFORNIA,460,moderate
-117.767,34.5851,10975,SR22,OLATHE,KANSAS,203,safe
-118.255,34.5408,19250,680A,OKLAHOMA CITY,OKLAHOMA,419,moderate
-118.736,34.5149,32625,A320-271N,WILMINGTON,DELAWARE,440,risk
-118.187,34.7112,23600,GV-SP (G550),SALT LAKE CITY,UTAH,500,moderate
-118.0,34.5547,5375,B300,EL SEGUNDO,CALIFORNIA,281,safe
-117.727,34.5579,28425,A321-211,SALT LAKE CITY,UTAH,536,risk
-118.23,34.5739,41575,G-IV,CARSON CITY,NEVADA,541,highest risk
-117.871,34.483,31600,737-8H4,DALLAS,TEXAS,516,risk
-118.567,34.5411,31575,737-990ER,SEATTLE,WASHINGTON,523,risk
-117.583,34.7114,33500,700,OKLAHOMA CITY,OKLAHOMA,539,risk
-118.117,34.6697,32475,CL-600-2B19,ST GEORGE,UTAH,513,risk
-118.421,34.335,41450,737-7H4,DALLAS,TEXAS,502,highest risk
-118.87,34.5509,63150,ER-2,EDWARDS,CALIFORNIA,460,highest risk
-118.739,34.5191,40475,737-7H4,DALLAS,TEXAS,518,highest risk
-118.204,34.6533,22450,GULFSTREAM G150,DINUBA,CALIFORNIA,460,moderate
-118.058,34.6468,8375,T210N,KING CITY,CALIFORNIA,460,moderate
-118.009,34.5508,34575,747-4B5F,YPSILANTI,MICHIGAN,578,risk
-118.853,34.887,38550,737-7H4,DALLAS,TEXAS,513,risk
-117.78,34.5474,33675,CL-600-2C10,SALT LAKE CITY,UTAH,513,risk
-117.999,34.6391,12725,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.106,34.5437,5625,B300,EL SEGUNDO,CALIFORNIA,265,safe
-118.095,34.6453,5450,175C,POULSBO,WASHINGTON,460,moderate
-118.131,34.6165,11200,A300 F4-622R,LOUISVILLE,KENTUCKY,355,safe
-118.132,34.6893,2675,AS350B2,LONG BEACH,CALIFORNIA,460,moderate
-117.867,34.5737,37650,CL-600-2D24,PHOENIX,ARIZONA,513,risk
-118.26,34.588,9150,BD-700-2A12,NORTH SALT LAKE,UTAH,329,safe
-118.054,34.5978,22475,525A,PETALUMA,CALIFORNIA,460,moderate
-117.408,34.6236,26275,A320-214,SALT LAKE CITY,UTAH,509,risk
-118.469,34.3261,37650,CL-600-2B16,LAS VEGAS,NEVADA,460,risk
-118.69,34.5449,29650,A320-214,SALT LAKE CITY,UTAH,536,risk
-118.196,34.5999,18425,BD-500-1A10,ATLANTA,GEORGIA,440,moderate
-117.863,34.5867,30450,737-9,SEATTLE,WASHINGTON,502,risk
-117.896,34.7063,5050,ER-2,EDWARDS,CALIFORNIA,460,moderate
-117.834,34.5014,20375,CL-600-2B19,ST GEORGE,UTAH,463,moderate
-118.376,34.8468,23700,737-7BD,DALLAS,TEXAS,511,risk
-117.672,34.3606,26475,757-232,SALT LAKE CITY,UTAH,546,risk
-118.109,34.6055,2925,ER-2,EDWARDS,CALIFORNIA,460,moderate
-118.148,34.5131,37650,A320-232,CHICAGO,ILLINOIS,506,risk
-117.72,34.5558,28525,737-924ER,CHICAGO,ILLINOIS,536,risk
-118.174,34.5878,26925,560,AUSTIN,TEXAS,348,moderate
-118.24,34.5922,9100,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-118.142,34.6486,38575,737-7L9,SALT LAKE CITY,UTAH,518,risk
-117.525,34.4374,21450,ERJ 170-200 LR,SAINT GEORGE,UTAH,460,moderate
-117.766,34.5436,27500,560,VAN NUYS,CALIFORNIA,460,moderate
-117.982,34.6403,35600,ERJ 170-200 LR,ST GEORGE,UTAH,483,risk
-117.912,34.5618,18525,767-319,WILMINGTON,OHIO,426,moderate
-117.68,34.4564,14175,A320-214,SALT LAKE CITY,UTAH,460,moderate
-118.145,34.6801,3150,AS350B2,LONG BEACH,CALIFORNIA,460,moderate
-118.304,34.628,37600,ERJ 170-200 LR,SAINT GEORGE,UTAH,500,risk
-117.735,34.5365,7575,UHK97000-15,POWAY,CALIFORNIA,460,moderate
-118.344,34.8248,25300,737-7H4,DALLAS,TEXAS,460,moderate
-118.243,34.5847,9650,737-7H4,DALLAS,TEXAS,313,safe
-117.939,34.6935,21025,EMB-145LR,DALLAS,TEXAS,460,moderate
-117.815,34.3724,37500,737-7H4,DALLAS,TEXAS,509,risk
-117.66,34.3354,39650,400A,NEW YORK,NEW YORK,490,risk
-118.073,34.6532,3000,AS350B2,LONG BEACH,CALIFORNIA,460,moderate
-118.143,34.5094,35575,EMB-145XR,COLUMBUS,OHIO,516,risk
-118.547,34.8648,34550,737-990,SEATAC,WASHINGTON,527,risk
